start,end,seconds,bytes,bits_per_second,jitter_ms,lost_packets,packets,lost_percent,omitted,sender,host_total,host_user,host_system,remote_total,remote_user,remote_system,flow_type,target_rate_mbps,date,time
0.0,1.000201,1.0002009868621826,3743844,29944733.50197454,0.014460779127770693,0,2678,0.0,False,False,3.7099181304387012,1.2002452026536552,2.5096234119018357,0.200332,0.002615,0.197717,udp,30,20241020,050232_960203
1.000201,2.000116,0.9999150037765503,3762018,30098702.2760242,0.17203631090119717,0,2691,0.0,False,False,3.7099181304387012,1.2002452026536552,2.5096234119018357,0.200332,0.002615,0.197717,udp,30,20241020,050232_960203
2.000116,3.000221,1.0001050233840942,3749436,29992338.10315551,0.03343462051092717,0,2682,0.0,False,False,3.7099181304387012,1.2002452026536552,2.5096234119018357,0.200332,0.002615,0.197717,udp,30,20241020,050232_960203
3.000221,4.000061,0.999840021133423,3671148,29373883.200541392,0.06834514071813336,0,2626,0.0,False,False,3.7099181304387012,1.2002452026536552,2.5096234119018357,0.200332,0.002615,0.197717,udp,30,20241020,050232_960203
4.000061,5.00002,0.9999589920043945,3794172,30354620.78215564,0.05902889938957512,1,2715,0.03683241252302026,False,False,3.7099181304387012,1.2002452026536552,2.5096234119018357,0.200332,0.002615,0.197717,udp,30,20241020,050232_960203
5.00002,6.000222,1.000201940536499,3781590,30246611.982948884,0.17633316203570648,1,2706,0.0369549150036955,False,False,3.7099181304387012,1.2002452026536552,2.5096234119018357,0.200332,0.002615,0.197717,udp,30,20241020,050232_960203
6.000222,7.000058,0.999836027622223,3584472,28680478.806305654,0.22535379470828087,0,2564,0.0,False,False,3.7099181304387012,1.2002452026536552,2.5096234119018357,0.200332,0.002615,0.197717,udp,30,20241020,050232_960203
7.000058,8.000291,1.0002330541610718,3773202,30178582.755713534,0.3589802346315337,6,2705,0.22181146025878,False,False,3.7099181304387012,1.2002452026536552,2.5096234119018357,0.200332,0.002615,0.197717,udp,30,20241020,050232_960203
8.000291,9.000137,0.9998459815979004,3820734,30570580.43194939,0.1942174431248644,46,2779,1.6552716804605974,False,False,3.7099181304387012,1.2002452026536552,2.5096234119018357,0.200332,0.002615,0.197717,udp,30,20241020,050232_960203
9.000137,10.000141,1.0000040531158447,3745242,29961814.561294664,0.0325809699392836,0,2679,0.0,False,False,3.7099181304387012,1.2002452026536552,2.5096234119018357,0.200332,0.002615,0.197717,udp,30,20241020,050232_960203
