start,end,seconds,bytes,bits_per_second,jitter_ms,lost_packets,packets,lost_percent,omitted,sender,host_total,host_user,host_system,remote_total,remote_user,remote_system,flow_type,target_rate_mbps,date,time
0.0,1.000097,1.0000970363616943,2446500,19570100.988602076,0.1489649287276735,0,1750,0,False,False,2.924827463843249,1.0069097631741741,1.9179573049745384,0.227185,0.015742,0.211448,udp,20,20241211,100116_619120
1.000097,2.000165,1.000067949295044,2505216,20040366.27123945,0.14775297913715593,0,1792,0,False,False,2.924827463843249,1.0069097631741741,1.9179573049745384,0.227185,0.015742,0.211448,udp,20,20241211,100116_619120
2.000165,3.00018,1.0000150203704834,2538768,20309838.938694682,0.11753521941660267,0,1816,0,False,False,2.924827463843249,1.0069097631741741,1.9179573049745384,0.227185,0.015742,0.211448,udp,20,20241211,100116_619120
3.00018,4.000121,0.9999409914016724,2508012,20065280.02404927,0.2011915695852039,0,1794,0,False,False,2.924827463843249,1.0069097631741741,1.9179573049745384,0.227185,0.015742,0.211448,udp,20,20241211,100116_619120
4.000121,5.000121,1.0,2505216,20041728.0,0.061397578201336345,0,1792,0,False,False,2.924827463843249,1.0069097631741741,1.9179573049745384,0.227185,0.015742,0.211448,udp,20,20241211,100116_619120
5.000121,6.000124,1.0000029802322388,2464674,19717333.237767823,0.5670859003693408,0,1763,0,False,False,2.924827463843249,1.0069097631741741,1.9179573049745384,0.227185,0.015742,0.211448,udp,20,20241211,100116_619120
6.000124,7.000122,0.9999979734420776,2534574,20276633.09177143,0.16511058038270768,0,1813,0,False,False,2.924827463843249,1.0069097631741741,1.9179573049745384,0.227185,0.015742,0.211448,udp,20,20241211,100116_619120
7.000122,8.000095,0.9999729990959167,2496828,19975163.34746959,0.1209393339468499,0,1786,0,False,False,2.924827463843249,1.0069097631741741,1.9179573049745384,0.227185,0.015742,0.211448,udp,20,20241211,100116_619120
8.000095,9.00011,1.0000150203704834,2503818,20030243.13832719,0.16641208211811231,0,1791,0,False,False,2.924827463843249,1.0069097631741741,1.9179573049745384,0.227185,0.015742,0.211448,udp,20,20241211,100116_619120
9.00011,10.000144,1.000033974647522,2468868,19750272.991436653,0.5801305544954224,0,1766,0,False,False,2.924827463843249,1.0069097631741741,1.9179573049745384,0.227185,0.015742,0.211448,udp,20,20241211,100116_619120
