start,end,seconds,bytes,bits_per_second,jitter_ms,lost_packets,packets,lost_percent,omitted,sender,flow_type,target_rate_mbps,date,time
0.0,1.000545,1.0005450248718262,1257684,10055991.234666241,1.7797124371787114,0,933,0,False,False,udp,10,20251005,041217_655332
1.000545,2.000187,0.999642014503479,1249596,10000347.979536837,1.6465365853684557,0,927,0,False,False,udp,10,20251005,041217_655332
2.000187,3.000169,0.9999819993972778,1249596,9996947.9510885,1.5862323845105186,0,927,0,False,False,udp,10,20251005,041217_655332
3.000169,4.000164,0.999994993209839,1249596,9996818.051970266,1.67798319432857,0,927,0,False,False,udp,10,20251005,041217_655332
4.000164,5.000188,1.0000239610672,1250944,10007312.21411955,1.5329488994933265,0,928,0,False,False,udp,10,20251005,041217_655332
5.000188,6.000205,1.0000170469284058,1249596,9996597.588716604,1.6454217340794866,0,927,0,False,False,udp,10,20251005,041217_655332
6.000205,7.000207,1.0000020265579224,1242856,9942827.85028345,1.6000228034555335,0,922,0,False,False,udp,10,20251005,041217_655332
7.000207,8.000203,0.9999960064888,1257684,10061512.180761583,1.5458395114725139,0,933,0,False,False,udp,10,20251005,041217_655332
8.000203,9.00022,1.0000170469284058,1241508,9931894.69170226,1.7709210872698047,0,921,0,False,False,udp,10,20251005,041217_655332
9.00022,10.000196,0.9999759793281555,1257684,10061713.68912272,1.638201030193421,0,933,0,False,False,udp,10,20251005,041217_655332
10.000196,11.000187,0.999990999698639,1242856,9942937.48943382,1.6837775588889796,0,922,0,False,False,udp,10,20251005,041217_655332
11.000187,12.000096,0.999908983707428,1249596,9997677.95158148,1.701501755886718,0,927,0,False,False,udp,10,20251005,041217_655332
12.000096,13.000208,1.0001120567321777,1253640,10027996.295504835,0.9569491272801754,0,930,0,False,False,udp,10,20251005,041217_655332
13.000208,14.000369,1.000161051750183,1246900,9973593.73527332,1.6139336636448436,0,925,0,False,False,udp,10,20251005,041217_655332
14.000369,15.000191,0.9998220205307007,1257684,10063263.05421781,1.533100199720055,0,933,0,False,False,udp,10,20251005,041217_655332
15.000191,16.000206,1.0000150203704834,1249596,9996617.847096356,1.6496254046352221,0,927,0,False,False,udp,10,20251005,041217_655332
16.000206,17.0002,0.9999939799308777,1242856,9942907.856992576,1.6307318461298739,0,922,0,False,False,udp,10,20251005,041217_655332
17.0002,18.000192,0.9999920129776,1257684,10061552.361844093,1.5563951314401638,0,933,0,False,False,udp,10,20251005,041217_655332
18.000192,19.000184,0.9999920129776,1241508,9932143.32825124,1.80574923522849,0,921,0,False,False,udp,10,20251005,041217_655332
19.000184,20.000187,1.0000029802322388,1257684,10061442.01456614,1.6504193846518973,0,933,0,False,False,udp,10,20251005,041217_655332
20.000187,21.000208,1.000020980834961,1249596,9996558.26386089,1.4469263329635476,0,927,0,False,False,udp,10,20251005,041217_655332
21.000208,22.000359,1.0001510381698608,1242856,9941346.47722213,1.6624056165277608,0,922,0,False,False,udp,10,20251005,041217_655332
22.000359,23.000204,0.999845027923584,1257684,10063031.488884872,1.586758813927944,0,933,0,False,False,udp,10,20251005,041217_655332
23.000204,24.000203,0.9999989867210388,1242856,9942858.0748889,1.613974171456137,0,922,0,False,False,udp,10,20251005,041217_655332
24.000203,25.000384,1.000180959701538,1257684,10059651.608447358,1.5337088948331563,0,933,0,False,False,udp,10,20251005,041217_655332
25.000384,26.000189,0.999804973602295,1241508,9934001.39250638,1.7404457013848078,0,921,0,False,False,udp,10,20251005,041217_655332
26.000189,27.000184,0.999994993209839,1257684,10061522.375931239,1.6766523548139232,0,933,0,False,False,udp,10,20251005,041217_655332
27.000184,28.000189,1.0000050067901611,1250944,10007501.894537976,1.5659795501983673,0,928,0,False,False,udp,10,20251005,041217_655332
28.000189,29.000077,0.999888002872467,1241508,9933176.48723385,1.647891891592487,0,921,0,False,False,udp,10,20251005,041217_655332
29.000077,30.00019,1.0001130104064941,1257684,10060335.07744343,1.6475615439954485,0,933,0,False,False,udp,10,20251005,041217_655332
30.00019,31.000193,1.0000029802322388,1242856,9942818.368092155,1.6174292417332252,0,922,0,False,False,udp,10,20251005,041217_655332
31.000193,32.000201,1.0000079870224,1257684,10061391.6394396,1.6432700316924336,0,933,0,False,False,udp,10,20251005,041217_655332
32.000201,33.000209,1.0000079870224,1248248,9985904.242359133,1.5460986758312412,0,926,0,False,False,udp,10,20251005,041217_655332
33.000209,34.000187,0.999978005886078,1244204,9953850.926131234,1.616524669175954,0,923,0,False,False,udp,10,20251005,041217_655332
34.000187,35.000188,1.0000009536743164,1257684,10061462.40464172,1.571047390725963,0,933,0,False,False,udp,10,20251005,041217_655332
35.000188,36.00019,1.0000020265579224,1241508,9932043.872137805,1.746116479447815,0,921,0,False,False,udp,10,20251005,041217_655332
36.00019,37.000105,0.9999150037765503,1257684,10062327.2598162,1.6688366660968186,0,933,0,False,False,udp,10,20251005,041217_655332
37.000105,38.000191,1.0000859498977661,1242856,9941993.48667623,1.7151377164967239,0,922,0,False,False,udp,10,20251005,041217_655332
38.000191,39.000305,1.0001139640808105,1257684,10060325.484253531,1.6407418498455664,0,933,0,False,False,udp,10,20251005,041217_655332
39.000305,40.000263,0.9999579787254333,1242856,9943265.82870348,1.5821693204607663,0,922,0,False,False,udp,10,20251005,041217_655332
40.000263,41.000192,0.9999290108680725,1256336,10051401.54027,1.6400798507884329,0,932,0,False,False,udp,10,20251005,041217_655332
41.000192,42.000332,1.0001399517059326,1250944,10006151.62201068,1.6181705768206482,0,928,0,False,False,udp,10,20251005,041217_655332
42.000332,43.000257,0.9999250173568726,1248248,9986732.831623923,1.5292042256121325,0,926,0,False,False,udp,10,20251005,041217_655332
43.000257,44.000054,0.999796986579895,1250944,10009584.079897888,1.6627923551277086,0,928,0,False,False,udp,10,20251005,041217_655332
44.000054,45.000259,1.0002050399780273,1242856,9940809.736590035,1.5819571565632626,0,922,0,False,False,udp,10,20251005,041217_655332
