start,end,seconds,bytes,bits_per_second,jitter_ms,lost_packets,packets,lost_percent,omitted,sender,flow_type,target_rate_mbps,date,time
48.00019,49.000198,1.0000079870224,3750136,30000848.382551953,0.6840309439518723,0,2782,0.0,False,False,udp,30,20251010,043420_719074
49.000198,50.000192,0.9999939799308777,3735308,29882643.895581808,0.839647297786349,0,2771,0.0,False,False,udp,30,20251010,043420_719074
50.000192,51.000228,1.0000360012054443,3748788,29989224.351772994,0.884044063805366,0,2781,0.0,False,False,udp,30,20251010,043420_719074
51.000228,52.000172,0.999943971633911,3738004,29905707.567931764,0.7434121183043227,0,2773,0.0,False,False,udp,30,20251010,043420_719074
52.000172,53.000183,1.0000109672546387,3760920,30087030.027880363,0.661063057597118,0,2790,0.0,False,False,udp,30,20251010,043420_719074
53.000183,54.000173,0.9999899864196777,3731264,29850410.9094873,0.7155964553562836,0,2768,0.0,False,False,udp,30,20251010,043420_719074
54.000173,55.000157,0.9999840259552002,3769008,30152545.65811517,0.5570150290805385,0,2796,0.0,False,False,udp,30,20251010,043420_719074
55.000157,56.000182,1.0000250339508057,3750136,30000336.973040063,0.462860366572047,0,2782,0.0,False,False,udp,30,20251010,043420_719074
56.000182,57.000175,0.9999930262565613,3731264,29850320.168474417,0.6614901706022157,0,2768,0.0,False,False,udp,30,20251010,043420_719074
57.000175,58.000139,0.9999639987945557,3769008,30153149.549731735,0.4682230530226493,0,2796,0.0,False,False,udp,30,20251010,043420_719074
58.000139,59.000183,1.0000439882278442,3779792,30237005.927693926,0.4766447265988769,0,2804,0.0,False,False,udp,30,20251010,043420_719074
59.000183,60.000181,0.9999979734420776,3750136,30001148.79906578,0.4769107936070665,0,2782,0.0,False,False,udp,30,20251010,043420_719074
60.000181,61.000162,0.9999809861183167,3720480,29764405.93689286,0.8884814583368865,0,2760,0.0,False,False,udp,30,20251010,043420_719074
61.000162,62.000162,1.0,3748788,29990304.0,0.6821861212415726,0,2781,0.0,False,False,udp,30,20251010,043420_719074
62.000162,63.000174,1.0000120401382446,3750136,30000726.787102044,0.502440258370921,0,2782,0.0,False,False,udp,30,20251010,043420_719074
63.000174,64.000152,0.999978005886078,3750136,30001747.861860335,0.49873462222115145,0,2782,0.0,False,False,udp,30,20251010,043420_719074
64.000152,65.000181,1.0000289678573608,3731264,29849247.33126098,0.670147193387709,0,2768,0.0,False,False,udp,30,20251010,043420_719074
65.000181,66.000171,0.9999899864196777,3750136,30001388.421312734,0.6749528820916022,0,2782,0.0,False,False,udp,30,20251010,043420_719074
66.000171,67.000171,1.0,3781140,30249120.0,0.45011167519363526,0,2805,0.0,False,False,udp,30,20251010,043420_719074
67.000171,68.000135,0.9999639987945557,3752832,30023736.89072001,0.387037680155552,0,2784,0.0,False,False,udp,30,20251010,043420_719074
68.000135,69.000193,1.0000580549240112,3764964,30117963.503917407,0.4714825059735777,0,2793,0.0,False,False,udp,30,20251010,043420_719074
69.000193,70.000167,0.999974012374878,3750136,30001867.67729016,0.425064833414061,0,2782,0.0,False,False,udp,30,20251010,043420_719074
70.000167,71.000252,1.00008499622345,3720480,29761310.401011,0.8884238769566193,0,2760,0.0,False,False,udp,30,20251010,043420_719074
71.000252,72.00018,0.9999279975891113,3738004,29906185.31744334,0.7405493728027208,0,2773,0.0,False,False,udp,30,20251010,043420_719074
72.00018,73.000177,0.9999970197677612,3742048,29936473.2176426,0.72108805107221,0,2776,0.0,False,False,udp,30,20251010,043420_719074
73.000177,74.000185,1.0000079870224,3769008,30151823.17671289,0.557798763185255,0,2796,0.0,False,False,udp,30,20251010,043420_719074
74.000185,75.000172,0.999987006187439,3713740,29710306.050147947,1.1240924107513859,0,2755,0.0,False,False,udp,30,20251010,043420_719074
75.000172,76.000139,0.9999669790267944,3786532,30293256.312805016,0.476278801622988,0,2809,0.0,False,False,udp,30,20251010,043420_719074
76.000139,77.000153,1.0000139474868774,3764964,30119291.9115713,0.39966806107049,0,2793,0.0,False,False,udp,30,20251010,043420_719074
77.000153,78.000395,1.000241994857788,3752832,30015392.4293776,0.7174930490698312,0,2784,0.0,False,False,udp,30,20251010,043420_719074
78.000395,79.000163,0.9997680187225342,3762268,30105127.82601135,0.48697462855303175,0,2791,0.0,False,False,udp,30,20251010,043420_719074
79.000163,80.000181,1.0000180006027222,3751484,30011331.7779395,0.510034895491418,0,2783,0.0,False,False,udp,30,20251010,043420_719074
80.000181,81.000182,1.0000009536743164,3717784,29742243.63558613,0.552900044751927,0,2758,0.0,False,False,udp,30,20251010,043420_719074
81.000182,82.000184,1.0000020265579224,3750136,30001027.201180648,0.663304326829879,0,2782,0.0,False,False,udp,30,20251010,043420_719074
82.000184,83.000172,0.9999880194664,3750136,30001447.43334902,0.548990875682689,0,2782,0.0,False,False,udp,30,20251010,043420_719074
83.000172,84.000173,1.0000009536743164,3750136,30001059.388760194,0.4996706188033946,0,2782,0.0,False,False,udp,30,20251010,043420_719074
84.000173,85.000082,0.999908983707428,3751484,30014603.817962527,0.727602670097622,0,2783,0.0,False,False,udp,30,20251010,043420_719074
85.000082,86.000109,1.0000269412994385,3748788,29989496.04400707,0.4819629045047,0,2781,0.0,False,False,udp,30,20251010,043420_719074
86.000109,87.000207,1.0000979900360107,3764964,30116760.857519045,0.39848026174686235,0,2793,0.0,False,False,udp,30,20251010,043420_719074
87.000207,88.000182,0.999975025653839,3751484,30012621.545599677,0.4143250701932166,0,2783,0.0,False,False,udp,30,20251010,043420_719074
88.000182,89.00018,0.9999979734420776,3763616,30108989.01761023,0.47632478550699814,0,2792,0.0,False,False,udp,30,20251010,043420_719074
89.00018,90.000186,1.0000059604644775,3751484,30011693.11636927,0.5097080565700575,0,2783,0.0,False,False,udp,30,20251010,043420_719074
90.000186,91.000184,0.9999979734420776,3717784,29742332.2745591,0.5535037680572025,0,2758,0.0,False,False,udp,30,20251010,043420_719074
91.000184,92.000086,0.9999020099639893,3758224,30068738.436762217,0.6828538203022105,0,2788,0.0,False,False,udp,30,20251010,043420_719074
92.000086,93.000139,1.00005304813385,3742048,29934796.014934223,0.518301652174737,0,2776,0.0,False,False,udp,30,20251010,043420_719074
93.000139,94.000187,1.000048041343689,3750136,29999646.776658654,0.4996907202544611,0,2782,0.0,False,False,udp,30,20251010,043420_719074
94.000187,95.000177,0.9999899864196777,3750136,30001388.421312734,0.48433619741235523,0,2782,0.0,False,False,udp,30,20251010,043420_719074
95.000177,96.000183,1.0000059604644775,3750136,30000909.180646535,0.47436970493874847,0,2782,0.0,False,False,udp,30,20251010,043420_719074
96.000183,97.000259,1.0000760555267334,3764964,30117421.403651293,0.3955165889629081,0,2793,0.0,False,False,udp,30,20251010,043420_719074
97.000259,98.000198,0.9999390244483948,3751484,30013702.102041386,0.49688445611457455,0,2783,0.0,False,False,udp,30,20251010,043420_719074
98.000198,99.000269,1.0000710487365723,3750136,29998956.612034228,0.51924488466986,0,2782,0.0,False,False,udp,30,20251010,043420_719074
99.000269,100.000181,0.9999120235443115,3764964,30122362.058650885,0.5113843270592492,0,2793,0.0,False,False,udp,30,20251010,043420_719074
100.000181,101.000067,0.9998859763145447,3725872,29810375.088832434,0.6847274673985763,0,2764,0.0,False,False,udp,30,20251010,043420_719074
101.000067,102.000225,1.0001579523086548,3742048,29931656.225797273,0.46509112520076756,0,2776,0.0,False,False,udp,30,20251010,043420_719074
102.000225,103.000208,0.999983012676239,3750136,30001597.646852575,0.49271189005051014,0,2782,0.0,False,False,udp,30,20251010,043420_719074
103.000208,104.000296,1.0000879764556885,3750136,29998448.84279466,0.47923146355994173,0,2782,0.0,False,False,udp,30,20251010,043420_719074
104.000296,105.000206,0.999909996986389,3750136,30003788.431378566,0.5289775934001104,0,2782,0.0,False,False,udp,30,20251010,043420_719074
105.000206,106.000206,1.0,3764964,30119712.0,0.38808907186084274,0,2793,0.0,False,False,udp,30,20251010,043420_719074
106.000206,107.000238,1.0000319480895996,3751484,30010913.208655845,0.4207314076065062,0,2783,0.0,False,False,udp,30,20251010,043420_719074
107.000238,108.000181,0.9999430179595947,3733960,29873382.2462742,0.3992654837052023,0,2770,0.0,False,False,udp,30,20251010,043420_719074
108.000181,109.00007,0.9998890161514282,3750136,30004418.005784437,0.404508816253552,0,2782,0.0,False,False,udp,30,20251010,043420_719074
109.00007,110.000204,1.000133991241455,3750136,29997068.655530833,0.4386676938630818,0,2782,0.0,False,False,udp,30,20251010,043420_719074
110.000204,111.000209,1.0000050067901611,3748788,29990153.8455928,0.4649951118478366,0,2781,0.0,False,False,udp,30,20251010,043420_719074
111.000209,112.000205,0.9999960064888,3750136,30001207.8101594,0.46166787950238264,0,2782,0.0,False,False,udp,30,20251010,043420_719074
112.000205,113.000208,1.0000029802322388,3750136,30000998.590056807,0.48614067143062945,0,2782,0.0,False,False,udp,30,20251010,043420_719074
113.000208,114.000202,0.9999939799308777,3750136,30001268.609710786,0.48085729865572757,0,2782,0.0,False,False,udp,30,20251010,043420_719074
114.000202,115.000284,1.000082015991211,3750136,29998627.632819727,0.45588955116449814,0,2782,0.0,False,False,udp,30,20251010,043420_719074
115.000284,116.000204,0.9999200105667114,3764964,30122121.45142435,0.39717906040037027,0,2793,0.0,False,False,udp,30,20251010,043420_719074
116.000204,117.000072,0.9998679757118225,3754180,30037405.6671019,0.350834410691057,0,2785,0.0,False,False,udp,30,20251010,043420_719074
117.000072,118.000203,1.0001310110092163,3750136,29997158.04205129,0.44819546773232466,0,2782,0.0,False,False,udp,30,20251010,043420_719074
118.000203,119.000518,1.0003149509429932,3751484,30002422.708675824,0.683858724975138,0,2783,0.0,False,False,udp,30,20251010,043420_719074
119.000518,120.000797,1.0002789497375488,3721828,29766320.69265499,0.5579243895621162,0,2761,0.0,False,False,udp,30,20251010,043420_719074
120.000797,121.000206,0.999409019947052,3756876,30072780.413360983,0.464768332853948,0,2787,0.0,False,False,udp,30,20251010,043420_719074
121.000206,122.000182,0.9999759793281555,3781140,30249846.621639043,0.47033077295744485,0,2805,0.0,False,False,udp,30,20251010,043420_719074
122.000182,123.000206,1.0000239610672,3720480,29763126.843717624,0.5598810655563877,0,2760,0.0,False,False,udp,30,20251010,043420_719074
123.000206,124.000208,1.0000020265579224,3748788,29990243.223035,0.4819731259007654,0,2781,0.0,False,False,udp,30,20251010,043420_719074
124.000208,125.000165,0.999957025051117,3750136,30002377.350633014,0.506909366141898,0,2782,0.0,False,False,udp,30,20251010,043420_719074
125.000165,126.00021,1.0000449419021606,3764964,30118358.423682485,0.40866148357091664,0,2793,0.0,False,False,udp,30,20251010,043420_719074
126.00021,127.000204,0.9999939799308777,3735308,29882643.895581808,0.473611913606534,0,2771,0.0,False,False,udp,30,20251010,043420_719074
127.000204,128.000201,0.9999970197677612,3750136,30001177.41047612,0.43759208091146423,0,2782,0.0,False,False,udp,30,20251010,043420_719074
128.000201,129.000204,1.0000029802322388,3750136,30000998.590056807,0.4421009803055734,0,2782,0.0,False,False,udp,30,20251010,043420_719074
129.000204,130.000204,1.0,3766312,30130496.0,0.501273569013193,0,2794,0.0,False,False,udp,30,20251010,043420_719074
130.000204,131.000104,0.999899983406067,3732612,29863882.88384766,0.6806583082351907,0,2769,0.0,False,False,udp,30,20251010,043420_719074
131.000104,132.000204,1.000100016593933,3764964,30116699.83026247,0.5004650202673206,0,2793,0.0,False,False,udp,30,20251010,043420_719074
132.000204,133.000201,0.9999970197677612,3735308,29882553.056948,0.4998545397652758,0,2771,0.0,False,False,udp,30,20251010,043420_719074
133.000201,134.000147,0.9999459981918335,3750136,30002708.200492717,0.491139527357138,0,2782,0.0,False,False,udp,30,20251010,043420_719074
134.000147,135.000185,1.0000380277633667,3779792,30237186.14744031,0.494002624716228,0,2804,0.0,False,False,udp,30,20251010,043420_719074
135.000185,136.000205,1.0000200271606445,3720480,29763243.926732577,0.4746855543517373,0,2760,0.0,False,False,udp,30,20251010,043420_719074
136.000205,137.000203,0.9999979734420776,3764964,30119773.03946467,0.39824313505042686,0,2793,0.0,False,False,udp,30,20251010,043420_719074
137.000203,138.000202,0.9999989867210388,3735308,29882494.27930276,0.4339860746590026,0,2771,0.0,False,False,udp,30,20251010,043420_719074
138.000202,139.000206,1.0000040531158447,3770356,30162725.746978354,0.538704024673504,0,2797,0.0,False,False,udp,30,20251010,043420_719074
139.000206,140.000202,0.9999960064888,3729916,29839447.16416645,0.43869847288968156,0,2767,0.0,False,False,udp,30,20251010,043420_719074
140.000202,141.000191,0.9999889731407166,3748788,29990634.702508684,0.4490197104595788,0,2781,0.0,False,False,udp,30,20251010,043420_719074
141.000191,142.000152,0.999961018562317,3783836,30271868.040937588,0.4747063346452086,0,2807,0.0,False,False,udp,30,20251010,043420_719074
142.000152,143.000218,1.0000660419464111,3716436,29729524.60432925,0.4820633662089176,0,2757,0.0,False,False,udp,30,20251010,043420_719074
143.000218,144.000216,0.9999979734420776,3750136,30001148.79906578,0.5058942776646923,0,2782,0.0,False,False,udp,30,20251010,043420_719074
144.000216,145.000183,0.9999669790267944,3783836,30271687.600585148,0.46446023538281167,0,2807,0.0,False,False,udp,30,20251010,043420_719074
145.000183,146.000181,0.9999979734420776,3746092,29968796.733502444,0.4878254286306087,0,2779,0.0,False,False,udp,30,20251010,043420_719074
146.000181,147.000204,1.0000230073928833,3720480,29763155.227394238,0.4697264664531095,0,2760,0.0,False,False,udp,30,20251010,043420_719074
147.000204,148.000206,1.0000020265579224,3750136,30001027.201180648,0.436413851169035,0,2782,0.0,False,False,udp,30,20251010,043420_719074
148.000206,149.000162,0.9999560117721558,3783836,30272019.61249602,0.456140144113406,0,2807,0.0,False,False,udp,30,20251010,043420_719074
149.000162,150.000187,1.0000250339508057,3742048,29935634.592796266,0.5079277525346036,0,2776,0.0,False,False,udp,30,20251010,043420_719074
150.000187,151.000207,1.0000200271606445,3723176,29784811.494795427,0.46632363254863374,0,2762,0.0,False,False,udp,30,20251010,043420_719074
151.000207,152.000203,0.9999960064888,3750136,30001207.8101594,0.46139986670291366,0,2782,0.0,False,False,udp,30,20251010,043420_719074
152.000203,153.000192,0.9999889731407166,3781140,30249453.556467768,0.5324751087805605,0,2805,0.0,False,False,udp,30,20251010,043420_719074
153.000192,154.000216,1.0000239610672,3719132,29752343.10210758,0.48755089413804614,0,2759,0.0,False,False,udp,30,20251010,043420_719074
154.000216,155.000189,0.9999729990959167,3781140,30249936.7756414,0.4547740886989445,0,2805,0.0,False,False,udp,30,20251010,043420_719074
155.000189,156.000205,1.0000159740448,3719132,29752580.7309425,0.4778849531323072,0,2759,0.0,False,False,udp,30,20251010,043420_719074
156.000205,157.000076,0.999871015548706,3750136,30004958.17306605,0.4945638384734485,0,2782,0.0,False,False,udp,30,20251010,043420_719074
157.000076,158.000092,1.0000159740448,3783836,30270204.462397818,0.4529724615751967,0,2807,0.0,False,False,udp,30,20251010,043420_719074
158.000092,159.000182,1.0000900030136108,3742048,29933689.877702516,0.5463190029170075,0,2776,0.0,False,False,udp,30,20251010,043420_719074
159.000182,160.000205,1.0000230073928833,3740700,29924911.505803987,0.4140538174179498,0,2775,0.0,False,False,udp,30,20251010,043420_719074
160.000205,161.000207,1.0000020265579224,3732612,29860835.48528728,0.4641231817724773,0,2769,0.0,False,False,udp,30,20251010,043420_719074
161.000207,162.000182,0.999975025653839,3751484,30012621.545599677,0.625452456500083,0,2783,0.0,False,False,udp,30,20251010,043420_719074
162.000182,163.00021,1.0000280141830444,3748788,29989463.86966975,0.48778992045712616,0,2781,0.0,False,False,udp,30,20251010,043420_719074
163.00021,164.000208,0.9999979734420776,3750136,30001148.79906578,0.5316650123025463,0,2782,0.0,False,False,udp,30,20251010,043420_719074
164.000208,165.000083,0.999875009059906,3750136,30004838.3329506,0.656974366068657,0,2782,0.0,False,False,udp,30,20251010,043420_719074
165.000083,166.00015,1.0000669956207275,3769008,30150044.07908196,0.3609532831489007,0,2796,0.0,False,False,udp,30,20251010,043420_719074
166.00015,167.000153,1.0000029802322388,3764964,30119622.236530792,0.4720427033981721,0,2793,0.0,False,False,udp,30,20251010,043420_719074
167.000153,168.000205,1.0000519752502441,3735308,29880910.932176776,0.4790440529509513,0,2771,0.0,False,False,udp,30,20251010,043420_719074
168.000205,169.000157,0.9999520182609558,3764964,30121157.265507624,0.48272488301293226,0,2793,0.0,False,False,udp,30,20251010,043420_719074
169.000157,170.000205,1.000048041343689,3715088,29719276.246035676,0.46898839082191,0,2756,0.0,False,False,udp,30,20251010,043420_719074
170.000205,171.000204,0.9999989867210388,3751484,30011902.4104293,0.5015699939060573,0,2783,0.0,False,False,udp,30,20251010,043420_719074
171.000204,172.000203,0.9999989867210388,3748788,29990334.388574876,0.4683328449197675,0,2781,0.0,False,False,udp,30,20251010,043420_719074
172.000203,173.000206,1.0000029802322388,3750136,30000998.590056807,0.4867393679126817,0,2782,0.0,False,False,udp,30,20251010,043420_719074
173.000206,174.000164,0.9999579787254333,3783836,30271960.066345617,0.4666447157000843,0,2807,0.0,False,False,udp,30,20251010,043420_719074
174.000164,175.000206,1.0000419616699219,3716436,29730240.469462723,0.47472298376184413,0,2757,0.0,False,False,udp,30,20251010,043420_719074
175.000206,176.000216,1.0000100135803223,3750136,30000787.58470379,0.5020120040660687,0,2782,0.0,False,False,udp,30,20251010,043420_719074
176.000216,177.000205,0.9999889731407166,3750136,30001418.821423646,0.474024114108438,0,2782,0.0,False,False,udp,30,20251010,043420_719074
177.000205,178.000205,1.0,3766312,30130496.0,0.43096068164901924,0,2794,0.0,False,False,udp,30,20251010,043420_719074
178.000205,179.000157,0.9999520182609558,3733960,29873113.363929864,0.515063953393278,0,2770,0.0,False,False,udp,30,20251010,043420_719074
179.000157,180.000201,1.0000439882278442,3767660,30139954.196827576,0.50564079833412,0,2795,0.0,False,False,udp,30,20251010,043420_719074
180.000201,181.000208,1.0000070333480835,3731264,29849902.05524859,0.4726582851216208,0,2768,0.0,False,False,udp,30,20251010,043420_719074
181.000208,182.000181,0.9999729990959167,3751484,30012682.369557943,0.5434228114852102,0,2783,0.0,False,False,udp,30,20251010,043420_719074
182.000181,183.000187,1.0000059604644775,3748788,29990125.2449238,0.528852011236747,0,2781,0.0,False,False,udp,30,20251010,043420_719074
183.000187,184.000213,1.000025987625122,3750136,30000308.36323271,0.4788063363292995,0,2782,0.0,False,False,udp,30,20251010,043420_719074
184.000213,185.000209,0.9999960064888,3746092,29968855.68096081,0.4334072842678962,0,2779,0.0,False,False,udp,30,20251010,043420_719074
185.000209,186.000085,0.9998760223388672,3787880,30306797.365853846,0.4853625527222496,0,2810,0.0,False,False,udp,30,20251010,043420_719074
186.000085,187.000085,1.0,3750136,30001088.0,0.48054901185886173,0,2782,0.0,False,False,udp,30,20251010,043420_719074
187.000085,188.000204,1.0001189708709717,3716436,29727951.2397488,0.5265213613490358,0,2757,0.0,False,False,udp,30,20251010,043420_719074
188.000204,189.000205,1.0000009536743164,3767660,30141251.255062815,0.40694137291105265,0,2795,0.0,False,False,udp,30,20251010,043420_719074
189.000205,190.000213,1.0000079870224,3731264,29849873.588391013,0.46943703940014747,0,2768,0.0,False,False,udp,30,20251010,043420_719074
190.000213,191.000193,0.9999799728393555,3769008,30152667.87232334,0.4220104154264832,0,2796,0.0,False,False,udp,30,20251010,043420_719074
191.000193,192.000205,1.0000120401382446,3731264,29849752.60485207,0.523999537534817,0,2768,0.0,False,False,udp,30,20251010,043420_719074
192.000205,193.000205,1.0,3750136,30001088.0,0.489588723159033,0,2782,0.0,False,False,udp,30,20251010,043420_719074
193.000205,194.000205,1.0,3764964,30119712.0,0.421368168558716,0,2793,0.0,False,False,udp,30,20251010,043420_719074
194.000205,195.000202,0.9999970197677612,3735308,29882553.056948,0.474857328379186,0,2771,0.0,False,False,udp,30,20251010,043420_719074
195.000202,196.000204,1.0000020265579224,3769008,30152002.895219658,0.36730016237464685,0,2796,0.0,False,False,udp,30,20251010,043420_719074
196.000204,197.000206,1.0000020265579224,3731264,29850051.507141635,0.5619173039889928,0,2768,0.0,False,False,udp,30,20251010,043420_719074
197.000206,198.000203,0.9999970197677612,3750136,30001177.41047612,0.5072461435043707,0,2782,0.0,False,False,udp,30,20251010,043420_719074
198.000203,199.000207,1.0000040531158447,3750136,30000966.402607717,0.4405599937780138,0,2782,0.0,False,False,udp,30,20251010,043420_719074
199.000207,200.000093,0.9998859763145447,3750136,30004509.22472208,0.7431561008425837,0,2782,0.0,False,False,udp,30,20251010,043420_719074
200.000093,201.00021,1.0001169443130493,3748788,29986797.21459919,0.5445527702672552,0,2781,0.0,False,False,udp,30,20251010,043420_719074
201.00021,202.000207,0.9999970197677612,3769008,30152153.860421,0.397163681298876,0,2796,0.0,False,False,udp,30,20251010,043420_719074
202.000207,203.000085,0.9998779892921448,3764964,30123387.37581672,0.39031367636559,0,2793,0.0,False,False,udp,30,20251010,043420_719074
203.000085,204.000084,0.9999989867210388,3716436,29731518.1263218,0.5839107198800202,0,2757,0.0,False,False,udp,30,20251010,043420_719074
204.000084,205.000205,1.000120997428894,3764964,30116068.033199586,0.4034957056342957,0,2793,0.0,False,False,udp,30,20251010,043420_719074
205.000205,206.000204,0.9999989867210388,3750136,30001118.399502087,0.42173196458588247,0,2782,0.0,False,False,udp,30,20251010,043420_719074
