start,end,seconds,bytes,bits_per_second,jitter_ms,lost_packets,packets,lost_percent,omitted,sender,host_total,host_user,host_system,remote_total,remote_user,remote_system,flow_type,target_rate_mbps,date,time
0.0,1.000139,1.0001389980316162,2503236,20023104.827842087,0.7852723045028117,0,1857,0,False,False,4.89188068509913,1.259328037962837,3.6325725488081035,0.793387855581889,0.04156497107072024,0.751822884511169,udp,20,20251204,060420_302156
1.000139,2.000129,0.9999899864196777,2500540,20004520.316871,0.7701912108480184,0,1855,0,False,False,4.89188068509913,1.259328037962837,3.6325725488081035,0.793387855581889,0.04156497107072024,0.751822884511169,udp,20,20251204,060420_302156
2.000129,3.000046,0.999916970729828,2499192,19995196.18654632,0.8119249823494177,0,1854,0,False,False,4.89188068509913,1.259328037962837,3.6325725488081035,0.793387855581889,0.04156497107072024,0.751822884511169,udp,20,20251204,060420_302156
3.000046,4.000123,1.00007700920105,2500540,20002779.60192408,0.7708896949970276,0,1855,0,False,False,4.89188068509913,1.259328037962837,3.6325725488081035,0.793387855581889,0.04156497107072024,0.751822884511169,udp,20,20251204,060420_302156
4.000123,5.000129,1.0000059604644775,2499192,19993416.8299492,0.684035129855641,0,1854,0,False,False,4.89188068509913,1.259328037962837,3.6325725488081035,0.793387855581889,0.04156497107072024,0.751822884511169,udp,20,20251204,060420_302156
5.000129,6.000139,1.0000100135803223,2500540,20004119.687140737,0.7753512577405143,0,1855,0,False,False,4.89188068509913,1.259328037962837,3.6325725488081035,0.793387855581889,0.04156497107072024,0.751822884511169,udp,20,20251204,060420_302156
6.000139,7.000105,0.999966025352478,2504584,20037352.76199736,0.7035341352324045,0,1858,0,False,False,4.89188068509913,1.259328037962837,3.6325725488081035,0.793387855581889,0.04156497107072024,0.751822884511169,udp,20,20251204,060420_302156
7.000105,8.000118,1.000012993812561,2470884,19766815.153708965,0.7615986064902696,0,1833,0,False,False,4.89188068509913,1.259328037962837,3.6325725488081035,0.793387855581889,0.04156497107072024,0.751822884511169,udp,20,20251204,060420_302156
8.000118,9.00012,1.0000020265579224,2524804,20198391.066790566,0.7787146745781384,0,1873,0,False,False,4.89188068509913,1.259328037962837,3.6325725488081035,0.793387855581889,0.04156497107072024,0.751822884511169,udp,20,20251204,060420_302156
9.00012,10.000166,1.0000460147857666,2474928,19798512.97566693,0.8157495325364775,0,1836,0,False,False,4.89188068509913,1.259328037962837,3.6325725488081035,0.793387855581889,0.04156497107072024,0.751822884511169,udp,20,20251204,060420_302156
