start,end,seconds,bytes,bits_per_second,jitter_ms,lost_packets,packets,lost_percent,omitted,sender,host_total,host_user,host_system,remote_total,remote_user,remote_system,flow_type,target_rate_mbps,date,time
0.0,1.000059,1.0000590085983276,3739352,29913050.872796293,0.6779915941125244,0,2774,0,False,False,5.466951741487218,1.741661059839785,3.7253602185525057,0.816961031959185,0.10903663175550875,0.7079144160784353,udp,30,20250922,053145_727560
1.000059,2.000164,1.0001050233840942,3769008,30148897.660740957,0.475753918961177,0,2796,0,False,False,5.466951741487218,1.741661059839785,3.7253602185525057,0.816961031959185,0.10903663175550875,0.7079144160784353,udp,30,20250922,053145_727560
2.000164,3.00009,0.999925971031189,3731264,29852321.93660958,0.7128471036370717,0,2768,0,False,False,5.466951741487218,1.741661059839785,3.7253602185525057,0.816961031959185,0.10903663175550875,0.7079144160784353,udp,30,20250922,053145_727560
3.00009,4.000077,0.999987006187439,3750136,30001477.833579525,0.7077066987623274,0,2782,0,False,False,5.466951741487218,1.741661059839785,3.7253602185525057,0.816961031959185,0.10903663175550875,0.7079144160784353,udp,30,20250922,053145_727560
4.000077,5.000092,1.0000150203704834,3750136,30000637.379311826,0.6444680644344197,0,2782,0,False,False,5.466951741487218,1.741661059839785,3.7253602185525057,0.816961031959185,0.10903663175550875,0.7079144160784353,udp,30,20250922,053145_727560
5.000092,6.000126,1.000033974647522,3742048,29935366.956459213,0.624961218218142,0,2776,0,False,False,5.466951741487218,1.741661059839785,3.7253602185525057,0.816961031959185,0.10903663175550875,0.7079144160784353,udp,30,20250922,053145_727560
6.000126,7.00007,0.999943971633911,3758224,30067476.631588083,0.599180983733235,0,2788,0,False,False,5.466951741487218,1.741661059839785,3.7253602185525057,0.816961031959185,0.10903663175550875,0.7079144160784353,udp,30,20250922,053145_727560
7.00007,8.000111,1.0000410079956055,3750136,29999857.765964568,0.6118501664968503,0,2782,0,False,False,5.466951741487218,1.741661059839785,3.7253602185525057,0.816961031959185,0.10903663175550875,0.7079144160784353,udp,30,20250922,053145_727560
8.000111,9.00003,0.9999189972877502,3771704,30176076.344028924,0.48600998549552826,0,2798,0,False,False,5.466951741487218,1.741661059839785,3.7253602185525057,0.816961031959185,0.10903663175550875,0.7079144160784353,udp,30,20250922,053145_727560
9.00003,10.000185,1.000154972076416,3746092,29964092.40238248,0.4765209868263303,0,2779,0,False,False,5.466951741487218,1.741661059839785,3.7253602185525057,0.816961031959185,0.10903663175550875,0.7079144160784353,udp,30,20250922,053145_727560
