start,end,seconds,bytes,bits_per_second,jitter_ms,lost_packets,packets,lost_percent,omitted,sender,host_total,host_user,host_system,remote_total,remote_user,remote_system,flow_type,target_rate_mbps,date,time
0.0,1.000294,1.0002939701080322,1250944,10004610.943440137,0.13728429676708,0,928,0,False,False,1.9382749497628513,0.5616016746575064,1.3767327332160157,0.00747,0.002174,0.005297,udp,10,20250908,200936_379973
1.000294,2.000292,0.9999979734420776,1250944,10007572.28092489,0.27504616752852273,0,928,0,False,False,1.9382749497628513,0.5616016746575064,1.3767327332160157,0.00747,0.002174,0.005297,udp,10,20250908,200936_379973
2.000292,3.000293,1.0000009536743164,1249596,9996758.466348203,0.16043562556972668,0,927,0,False,False,1.9382749497628513,0.5616016746575064,1.3767327332160157,0.00747,0.002174,0.005297,udp,10,20250908,200936_379973
3.000293,4.000287,0.9999939799308777,1249596,9996828.18159666,0.21603327535259356,0,927,0,False,False,1.9382749497628513,0.5616016746575064,1.3767327332160157,0.00747,0.002174,0.005297,udp,10,20250908,200936_379973
4.000287,5.000299,1.0000120401382446,1249596,9996647.638980445,0.011246600290720929,0,927,0,False,False,1.9382749497628513,0.5616016746575064,1.3767327332160157,0.00747,0.002174,0.005297,udp,10,20250908,200936_379973
5.000299,6.000292,0.9999930262565613,1250944,10007621.7905868,0.270840385711066,0,928,0,False,False,1.9382749497628513,0.5616016746575064,1.3767327332160157,0.00747,0.002174,0.005297,udp,10,20250908,200936_379973
6.000292,7.000186,0.9998940229415894,1249596,9997827.540353224,0.19304853042221715,0,927,0,False,False,1.9382749497628513,0.5616016746575064,1.3767327332160157,0.00747,0.002174,0.005297,udp,10,20250908,200936_379973
7.000186,8.000223,1.0000369548797607,1249596,9996398.58429228,0.31868562489541724,0,927,0,False,False,1.9382749497628513,0.5616016746575064,1.3767327332160157,0.00747,0.002174,0.005297,udp,10,20250908,200936_379973
8.000223,9.000286,1.0000629425048828,1250944,10006922.139254387,0.26519885893783685,0,928,0,False,False,1.9382749497628513,0.5616016746575064,1.3767327332160157,0.00747,0.002174,0.005297,udp,10,20250908,200936_379973
9.000286,10.000254,0.9999679923057556,1249596,9997087.98373552,0.754029585920313,0,927,0,False,False,1.9382749497628513,0.5616016746575064,1.3767327332160157,0.00747,0.002174,0.005297,udp,10,20250908,200936_379973
