start,end,seconds,bytes,bits_per_second,jitter_ms,lost_packets,packets,lost_percent,omitted,sender,host_total,host_user,host_system,remote_total,remote_user,remote_system,flow_type,target_rate_mbps,date,time
0.0,1.00018,1.0001800060272217,6234500,49867023.63518606,0.2759738987659356,0,4625,0.0,False,False,7.397270315741544,2.137722251458102,5.25955799719852,1.7654142245209732,0.0890155864644387,1.6764086229793012,udp,50,20251123,063239_310925
1.00018,2.000204,1.0000239610672,6250676,50004209.84576762,0.2838139657196196,0,4637,0.0,False,False,7.397270315741544,2.137722251458102,5.25955799719852,1.7654142245209732,0.0890155864644387,1.6764086229793012,udp,50,20251123,063239_310925
2.000204,3.000185,0.9999809861183167,6265504,50124985.0705355,0.22947388755977724,0,4648,0.0,False,False,7.397270315741544,2.137722251458102,5.25955799719852,1.7654142245209732,0.0890155864644387,1.6764086229793012,udp,50,20251123,063239_310925
3.000185,4.000202,1.0000170469284058,6235848,49885933.5980615,0.2485011722924511,0,4626,0.0,False,False,7.397270315741544,2.137722251458102,5.25955799719852,1.7654142245209732,0.0890155864644387,1.6764086229793012,udp,50,20251123,063239_310925
4.000202,5.000186,0.9999840259552002,6245284,49963070.11232031,0.2568910692382304,0,4633,0.0,False,False,7.397270315741544,2.137722251458102,5.25955799719852,1.7654142245209732,0.0890155864644387,1.6764086229793012,udp,50,20251123,063239_310925
5.000186,6.000287,1.0001009702682495,6175188,49396516.420486435,0.276954669822621,0,4581,0.0,False,False,7.397270315741544,2.137722251458102,5.25955799719852,1.7654142245209732,0.0890155864644387,1.6764086229793012,udp,50,20251123,063239_310925
6.000287,7.000211,0.9999240040779114,6324816,50602373.57403963,0.28166482863594433,0,4692,0.0,False,False,7.397270315741544,2.137722251458102,5.25955799719852,1.7654142245209732,0.0890155864644387,1.6764086229793012,udp,50,20251123,063239_310925
7.000211,8.000206,0.999994993209839,6210236,49682136.74803346,0.587421513762153,0,4607,0.0,False,False,7.397270315741544,2.137722251458102,5.25955799719852,1.7654142245209732,0.0890155864644387,1.6764086229793012,udp,50,20251123,063239_310925
8.000206,9.000207,1.0000009536743164,6292464,50339663.992355354,0.21516150430785927,0,4668,0.0,False,False,7.397270315741544,2.137722251458102,5.25955799719852,1.7654142245209732,0.0890155864644387,1.6764086229793012,udp,50,20251123,063239_310925
9.000207,10.000106,0.9998990297317505,6264156,50118308.45904932,0.21316890294099985,2,4649,0.04302000430200043,False,False,7.397270315741544,2.137722251458102,5.25955799719852,1.7654142245209732,0.0890155864644387,1.6764086229793012,udp,50,20251123,063239_310925
