start,end,seconds,bytes,bits_per_second,jitter_ms,lost_packets,packets,lost_percent,omitted,sender,host_total,host_user,host_system,remote_total,remote_user,remote_system,flow_type,target_rate_mbps,date,time
0.0,1.000206,1.0002059936523438,5627900,45013927.4166851,0.1936213169599955,154,4329,3.5574035574035574,False,False,6.919925242043594,2.0204796859904315,4.899445556053163,0.976187,0.09703,0.879157,udp,50,20250528,063141_888289
1.000206,2.000199,0.9999930262565613,6113180,48905781.05636976,0.056659702339190536,178,4713,3.776787608741778,False,False,6.919925242043594,2.0204796859904315,4.899445556053163,0.976187,0.09703,0.879157,udp,50,20250528,063141_888289
2.000199,3.000206,1.0000070333480835,5967596,47740432.2249225,0.05778641957159266,193,4620,4.177489177489178,False,False,6.919925242043594,2.0204796859904315,4.899445556053163,0.976187,0.09703,0.879157,udp,50,20250528,063141_888289
3.000206,4.00001,0.9998040199279785,6146880,49184679.2169753,0.8678825806411884,24,4584,0.5235602094240838,False,False,6.919925242043594,2.0204796859904315,4.899445556053163,0.976187,0.09703,0.879157,udp,50,20250528,063141_888289
4.00001,5.000015,1.0000050067901611,6247980,49983589.74265466,0.866250520797645,1,4636,0.021570319240724764,False,False,6.919925242043594,2.0204796859904315,4.899445556053163,0.976187,0.09703,0.879157,udp,50,20250528,063141_888289
5.000015,6.000015,1.0,6258764,50070112.0,0.8668290097023317,0,4643,0.0,False,False,6.919925242043594,2.0204796859904315,4.899445556053163,0.976187,0.09703,0.879157,udp,50,20250528,063141_888289
6.000015,7.000007,0.9999920129776,6152272,49218569.10981397,0.867055387646266,62,4626,1.340250756593169,False,False,6.919925242043594,2.0204796859904315,4.899445556053163,0.976187,0.09703,0.879157,udp,50,20250528,063141_888289
7.000007,8.000006,0.9999989867210388,6262808,50102514.76782411,0.866623244377333,0,4646,0.0,False,False,6.919925242043594,2.0204796859904315,4.899445556053163,0.976187,0.09703,0.879157,udp,50,20250528,063141_888289
8.000006,9.000016,1.0000100135803223,6243936,49950987.81177137,0.8680198197520506,0,4632,0.0,False,False,6.919925242043594,2.0204796859904315,4.899445556053163,0.976187,0.09703,0.879157,udp,50,20250528,063141_888289
9.000016,10.000038,1.000022053718567,6245284,49961170.1704138,0.7837494748708582,0,4633,0.0,False,False,6.919925242043594,2.0204796859904315,4.899445556053163,0.976187,0.09703,0.879157,udp,50,20250528,063141_888289
