start,end,seconds,bytes,bits_per_second,jitter_ms,lost_packets,packets,lost_percent,omitted,sender,host_total,host_user,host_system,remote_total,remote_user,remote_system,flow_type,target_rate_mbps,date,time
0.0,1.000011,1.0000109672546387,2495148,19960965.0830131,0.04861395191178588,0,1851,0,False,False,3.361630543751982,0.9775964266331683,2.38400440113527,0.380466,0,0.380472,udp,20,20250529,063108_606037
1.000011,2.000037,1.000025987625122,2500540,20003800.148740716,0.47179363540558944,0,1855,0,False,False,3.361630543751982,0.9775964266331683,2.38400440113527,0.380466,0,0.380472,udp,20,20250529,063108_606037
2.000037,3.00017,1.0001330375671387,2488408,19904615.938320737,0.09403097842166667,0,1846,0,False,False,3.361630543751982,0.9775964266331683,2.38400440113527,0.380466,0,0.380472,udp,20,20250529,063108_606037
3.00017,4.00001,0.999840021133423,2507280,20061449.407938175,0.09906445582251726,0,1860,0,False,False,3.361630543751982,0.9775964266331683,2.38400440113527,0.380466,0,0.380472,udp,20,20250529,063108_606037
4.00001,5.000168,1.0001579523086548,2511324,20087419.145771008,0.19365426317040946,0,1863,0,False,False,3.361630543751982,0.9775964266331683,2.38400440113527,0.380466,0,0.380472,udp,20,20250529,063108_606037
5.000168,6.000178,1.0000100135803223,2477624,19820793.522892006,0.6654759887715844,0,1838,0,False,False,3.361630543751982,0.9775964266331683,2.38400440113527,0.380466,0,0.380472,udp,20,20250529,063108_606037
6.000178,7.000187,1.0000089406967163,2503236,20025708.956209693,0.10626112660082995,0,1857,0,False,False,3.361630543751982,0.9775964266331683,2.38400440113527,0.380466,0,0.380472,udp,20,20250529,063108_606037
7.000187,8.000173,0.9999859929084778,2519412,20155578.321030226,0.18406950594412072,0,1869,0,False,False,3.361630543751982,0.9775964266331683,2.38400440113527,0.380466,0,0.380472,udp,20,20250529,063108_606037
8.000173,9.000189,1.0000159740448,2499192,19993216.6274619,0.2281361515575362,0,1854,0,False,False,3.361630543751982,0.9775964266331683,2.38400440113527,0.380466,0,0.380472,udp,20,20250529,063108_606037
9.000189,10.000031,0.9998419880867004,2465492,19727053.10940558,0.17706158665711041,0,1829,0,False,False,3.361630543751982,0.9775964266331683,2.38400440113527,0.380466,0,0.380472,udp,20,20250529,063108_606037
