start,end,seconds,bytes,bits_per_second,jitter_ms,lost_packets,packets,lost_percent,omitted,sender,host_total,host_user,host_system,remote_total,remote_user,remote_system,flow_type,target_rate_mbps,date,time
0.0,1.000201,1.0002009868621826,6334252,50663833.23513193,0.06099197213515788,18,4717,0.38159847360610555,False,False,8.13568823012796,2.4972135410326493,5.638494482801348,1.367049,0.130873,1.236182,udp,60,20250525,063154_471176
1.000201,2.000216,1.0000150203704834,7848056,62783504.96849513,2.9138236064572967,60,5882,1.02006120367222,False,False,8.13568823012796,2.4972135410326493,5.638494482801348,1.367049,0.130873,1.236182,udp,60,20250525,063154_471176
2.000216,3.000217,1.0000009536743164,7536668,60293286.49984121,0.0546604356334376,191,5782,3.3033552404012454,False,False,8.13568823012796,2.4972135410326493,5.638494482801348,1.367049,0.130873,1.236182,udp,60,20250525,063154_471176
3.000217,4.000216,0.9999989867210388,7450396,59603228.39469735,0.10776819356878757,13,5540,0.23465703971119134,False,False,8.13568823012796,2.4972135410326493,5.638494482801348,1.367049,0.130873,1.236182,udp,60,20250525,063154_471176
4.000216,5.000214,0.9999979734420776,7420740,59366040.3087193,0.027822442365700216,48,5553,0.864397622906537,False,False,8.13568823012796,2.4972135410326493,5.638494482801348,1.367049,0.130873,1.236182,udp,60,20250525,063154_471176
5.000214,6.000221,1.0000070333480835,7529928,60239000.31814256,0.01898297384248245,0,5586,0.0,False,False,8.13568823012796,2.4972135410326493,5.638494482801348,1.367049,0.130873,1.236182,udp,60,20250525,063154_471176
6.000221,7.000201,0.9999799728393555,7395128,59162208.85106075,0.012591502290499313,63,5549,1.1353397008469994,False,False,8.13568823012796,2.4972135410326493,5.638494482801348,1.367049,0.130873,1.236182,udp,60,20250525,063154_471176
7.000201,8.000198,0.9999970197677612,7457136,59657265.7925068,0.23179766143922587,0,5532,0.0,False,False,8.13568823012796,2.4972135410326493,5.638494482801348,1.367049,0.130873,1.236182,udp,60,20250525,063154_471176
8.000198,9.000226,1.0000280141830444,7570368,60561247.4261292,0.05288938872255676,0,5616,0.0,False,False,8.13568823012796,2.4972135410326493,5.638494482801348,1.367049,0.130873,1.236182,udp,60,20250525,063154_471176
9.000226,10.000243,1.0000170469284058,7467920,59742341.57658035,0.011724267263970967,0,5540,0.0,False,False,8.13568823012796,2.4972135410326493,5.638494482801348,1.367049,0.130873,1.236182,udp,60,20250525,063154_471176
