start,end,seconds,bytes,bits_per_second,jitter_ms,lost_packets,packets,lost_percent,omitted,sender,host_total,host_user,host_system,remote_total,remote_user,remote_system,flow_type,target_rate_mbps,date,time
0.0,1.000108,1.000108003616333,1198086,9583652.93082579,0.7723148504318752,0,857,0.0,False,False,2.3155654964115575,1.0724498425335864,1.2431352593703715,0.00083,7.7e-05,0.000753,udp,10,20250120,100053_809401
1.000108,2.000154,1.0000460147857666,1245618,9964485.48633507,0.265729975665974,5,896,0.5580357142857143,False,False,2.3155654964115575,1.0724498425335864,1.2431352593703715,0.00083,7.7e-05,0.000753,udp,10,20250120,100053_809401
2.000154,3.000138,0.9999840259552002,1247016,9976287.36166125,0.7741794871622176,0,892,0.0,False,False,2.3155654964115575,1.0724498425335864,1.2431352593703715,0.00083,7.7e-05,0.000753,udp,10,20250120,100053_809401
3.000138,4.000143,1.0000050067901611,1238628,9908974.387844527,1.1688379787386374,0,886,0.0,False,False,2.3155654964115575,1.0724498425335864,1.2431352593703715,0.00083,7.7e-05,0.000753,udp,10,20250120,100053_809401
4.000143,5.000133,0.9999899864196777,1258200,10065700.7937034,0.8363125176610705,0,900,0.0,False,False,2.3155654964115575,1.0724498425335864,1.2431352593703715,0.00083,7.7e-05,0.000753,udp,10,20250120,100053_809401
5.000133,6.000213,1.0000799894332886,1258200,10064794.922757963,0.6470003787871795,0,900,0.0,False,False,2.3155654964115575,1.0724498425335864,1.2431352593703715,0.00083,7.7e-05,0.000753,udp,10,20250120,100053_809401
6.000213,7.0002,0.999987006187439,1252608,10020994.210920451,0.7659827776022996,0,896,0.0,False,False,2.3155654964115575,1.0724498425335864,1.2431352593703715,0.00083,7.7e-05,0.000753,udp,10,20250120,100053_809401
7.0002,8.000139,0.9999390244483948,1248414,9987921.018993523,0.7633013689984037,0,893,0.0,False,False,2.3155654964115575,1.0724498425335864,1.2431352593703715,0.00083,7.7e-05,0.000753,udp,10,20250120,100053_809401
8.000139,9.000048,0.999908983707428,1247016,9977036.072834207,0.9129384137310144,0,892,0.0,False,False,2.3155654964115575,1.0724498425335864,1.2431352593703715,0.00083,7.7e-05,0.000753,udp,10,20250120,100053_809401
9.000048,10.000144,1.0000959634780884,1247016,9975170.747920504,1.3813376776948532,0,892,0.0,False,False,2.3155654964115575,1.0724498425335864,1.2431352593703715,0.00083,7.7e-05,0.000753,udp,10,20250120,100053_809401
