start,end,seconds,bytes,bits_per_second,jitter_ms,lost_packets,packets,lost_percent,omitted,sender,host_total,host_user,host_system,remote_total,remote_user,remote_system,flow_type,target_rate_mbps,date,time
0.0,1.00018,1.0001800060272217,1251210,10007878.52154642,0.20639165535360132,0,895,0,False,False,1.6311747434386934,0.33229654562388417,1.2989278017177237,0.007391,0.000298,0.007094,udp,10,20241004,220053_288732
1.00018,2.000289,1.0001089572906494,1249812,9997406.709651396,0.08440709122786685,0,894,0,False,False,1.6311747434386934,0.33229654562388417,1.2989278017177237,0.007391,0.000298,0.007094,udp,10,20241004,220053_288732
2.000289,3.000083,0.9997940063476562,1249812,10000556.051066428,0.32724894654585474,0,894,0,False,False,1.6311747434386934,0.33229654562388417,1.2989278017177237,0.007391,0.000298,0.007094,udp,10,20241004,220053_288732
3.000083,4.000183,1.000100016593933,1251210,10008678.96602005,0.206662760629938,0,895,0,False,False,1.6311747434386934,0.33229654562388417,1.2989278017177237,0.007391,0.000298,0.007094,udp,10,20241004,220053_288732
4.000183,5.000181,0.9999979734420776,1249812,9998516.262572344,0.29279034468403187,0,894,0,False,False,1.6311747434386934,0.33229654562388417,1.2989278017177237,0.007391,0.000298,0.007094,udp,10,20241004,220053_288732
5.000181,6.000183,1.0000020265579224,1249812,9998475.737509783,0.232270924389374,0,894,0,False,False,1.6311747434386934,0.33229654562388417,1.2989278017177237,0.007391,0.000298,0.007094,udp,10,20241004,220053_288732
6.000183,7.00014,0.999957025051117,1249812,9998925.703320986,0.0960166459217799,0,894,0,False,False,1.6311747434386934,0.33229654562388417,1.2989278017177237,0.007391,0.000298,0.007094,udp,10,20241004,220053_288732
7.00014,8.000292,1.0001519918441772,1249812,9996976.54109932,0.1023489467415157,0,894,0,False,False,1.6311747434386934,0.33229654562388417,1.2989278017177237,0.007391,0.000298,0.007094,udp,10,20241004,220053_288732
8.000292,9.00013,0.9998379945755005,1249812,10000116.07304946,0.13597325609690147,0,894,0,False,False,1.6311747434386934,0.33229654562388417,1.2989278017177237,0.007391,0.000298,0.007094,udp,10,20241004,220053_288732
9.00013,10.000153,1.0000230073928833,1249812,9998265.96596677,0.10178336759895557,0,894,0,False,False,1.6311747434386934,0.33229654562388417,1.2989278017177237,0.007391,0.000298,0.007094,udp,10,20241004,220053_288732
