start,end,seconds,bytes,bits_per_second,jitter_ms,lost_packets,packets,lost_percent,omitted,sender,host_total,host_user,host_system,remote_total,remote_user,remote_system,flow_type,target_rate_mbps,date,time
0.0,1.000208,1.0002080202102661,7490836,59914224.63039445,0.20235088631304535,0,5557,0,False,False,8.65154142215718,2.9180547548683164,5.733526466723593,1.5772607255754487,0.1429375074384268,1.4343232181370218,udp,60,20251215,073251_799535
1.000208,2.000174,0.999966025352478,7465224,59723821.0957704,0.3797525750406337,0,5538,0,False,False,8.65154142215718,2.9180547548683164,5.733526466723593,1.5772607255754487,0.1429375074384268,1.4343232181370218,udp,60,20251215,073251_799535
2.000174,3.000012,0.9998379945755005,7493532,59957969.51630362,0.27603102657898315,0,5559,0,False,False,8.65154142215718,2.9180547548683164,5.733526466723593,1.5772607255754487,0.1429375074384268,1.4343232181370218,udp,60,20251215,073251_799535
3.000012,4.000015,1.0000029802322388,7489488,59915725.43722344,0.32472102988817814,0,5556,0,False,False,8.65154142215718,2.9180547548683164,5.733526466723593,1.5772607255754487,0.1429375074384268,1.4343232181370218,udp,60,20251215,073251_799535
4.000015,5.000205,1.000190019607544,7516448,60120159.99079307,0.3173409263931053,0,5576,0,False,False,8.65154142215718,2.9180547548683164,5.733526466723593,1.5772607255754487,0.1429375074384268,1.4343232181370218,udp,60,20251215,073251_799535
5.000205,6.000278,1.000072956085205,7465224,59717435.2497057,0.2062471414500046,0,5538,0,False,False,8.65154142215718,2.9180547548683164,5.733526466723593,1.5772607255754487,0.1429375074384268,1.4343232181370218,udp,60,20251215,073251_799535
6.000278,7.000206,0.9999279975891113,7569020,60556520.21545054,0.21567245715723937,0,5615,0,False,False,8.65154142215718,2.9180547548683164,5.733526466723593,1.5772607255754487,0.1429375074384268,1.4343232181370218,udp,60,20251215,073251_799535
7.000206,8.000209,1.0000029802322388,7504316,60034349.08369743,0.16489666318309365,0,5567,0,False,False,8.65154142215718,2.9180547548683164,5.733526466723593,1.5772607255754487,0.1429375074384268,1.4343232181370218,udp,60,20251215,073251_799535
8.000209,9.000183,0.999974012374878,7498924,59992951.074322484,0.1697570576601413,0,5563,0,False,False,8.65154142215718,2.9180547548683164,5.733526466723593,1.5772607255754487,0.1429375074384268,1.4343232181370218,udp,60,20251215,073251_799535
9.000183,10.000224,1.0000410079956055,7497576,59978148.416353315,0.20964062011579962,0,5562,0,False,False,8.65154142215718,2.9180547548683164,5.733526466723593,1.5772607255754487,0.1429375074384268,1.4343232181370218,udp,60,20251215,073251_799535
