start,end,seconds,bytes,bits_per_second,jitter_ms,lost_packets,packets,lost_percent,omitted,sender,host_total,host_user,host_system,remote_total,remote_user,remote_system,flow_type,target_rate_mbps,date,time
0.0,1.000096,1.0000959634780884,8001728,64007681.60024927,0.17375498133921988,0,5936,0,False,False,8.93988911352445,3.039388752716003,5.90050036080845,1.6867579046569454,0.18765371288912075,1.4991041917678247,udp,70,20251109,073249_586998
1.000096,2.000101,1.0000050067901611,8168880,65350712.80269412,0.10994105785008015,0,6060,0,False,False,8.93988911352445,3.039388752716003,5.90050036080845,1.6867579046569454,0.18765371288912075,1.4991041917678247,udp,70,20251109,073249_586998
2.000101,3.000189,1.0000879764556885,8141920,65129630.12598121,0.18388871348031022,0,6040,0,False,False,8.93988911352445,3.039388752716003,5.90050036080845,1.6867579046569454,0.18765371288912075,1.4991041917678247,udp,70,20251109,073249_586998
3.000189,4.000025,0.999836027622223,8260544,66095189.78542875,0.1705377146556483,0,6128,0,False,False,8.93988911352445,3.039388752716003,5.90050036080845,1.6867579046569454,0.18765371288912075,1.4991041917678247,udp,70,20251109,073249_586998
4.000025,5.000163,1.0001380443573,8234932,65870362.96807896,0.154394510922281,0,6109,0,False,False,8.93988911352445,3.039388752716003,5.90050036080845,1.6867579046569454,0.18765371288912075,1.4991041917678247,udp,70,20251109,073249_586998
5.000163,6.00019,1.0000269412994385,8221452,65769844.074936755,0.18688273505551745,0,6099,0,False,False,8.93988911352445,3.039388752716003,5.90050036080845,1.6867579046569454,0.18765371288912075,1.4991041917678247,udp,70,20251109,073249_586998
6.00019,7.000188,0.9999979734420776,8166184,65329604.39422735,0.17656509397313433,0,6058,0,False,False,8.93988911352445,3.039388752716003,5.90050036080845,1.6867579046569454,0.18765371288912075,1.4991041917678247,udp,70,20251109,073249_586998
7.000188,8.000191,1.0000029802322388,8233584,65868475.6966452,0.16310640079321762,0,6108,0,False,False,8.93988911352445,3.039388752716003,5.90050036080845,1.6867579046569454,0.18765371288912075,1.4991041917678247,udp,70,20251109,073249_586998
8.000191,9.000028,0.9998369812965393,8222800,65793125.51001727,0.18511652332528727,0,6100,0,False,False,8.93988911352445,3.039388752716003,5.90050036080845,1.6867579046569454,0.18765371288912075,1.4991041917678247,udp,70,20251109,073249_586998
9.000028,10.000118,1.0000900030136108,8210668,65679432.65312897,0.15900769171505083,0,6091,0,False,False,8.93988911352445,3.039388752716003,5.90050036080845,1.6867579046569454,0.18765371288912075,1.4991041917678247,udp,70,20251109,073249_586998
