start,end,seconds,bytes,bits_per_second,jitter_ms,lost_packets,packets,lost_percent,omitted,sender,flow_type,target_rate_mbps,date,time
0.0,1.000182,1.000182032585144,3746092,29963281.70637159,0.4967092571488407,0,2779,0,False,False,udp,30,20251006,043423_361350
1.000182,2.000208,1.000025987625122,3720480,29763066.528584573,0.555372773070382,0,2760,0,False,False,udp,30,20251006,043423_361350
2.000208,3.000018,0.999809980392456,3739352,29920501.481949117,0.7104004965606626,0,2774,0,False,False,udp,30,20251006,043423_361350
3.000018,4.000093,1.0000749826431274,3747440,29977272.224894825,1.01623897111905,0,2780,0,False,False,udp,30,20251006,043423_361350
4.000093,5.00017,1.00007700920105,3793272,30343839.245182946,0.446577359970548,0,2814,0,False,False,udp,30,20251006,043423_361350
5.00017,6.000016,0.9998459815979004,3727220,29822353.191185355,0.511252047564941,0,2765,0,False,False,udp,30,20251006,043423_361350
6.000016,7.00008,1.0000640153884888,3729916,29837417.946098678,1.004701026272621,0,2767,0,False,False,udp,30,20251006,043423_361350
7.00008,8.000123,1.0000430345535278,3750136,29999796.97213138,1.0065656507974,0,2782,0,False,False,udp,30,20251006,043423_361350
8.000123,9.00013,1.0000070333480835,3750136,30000876.993389294,1.0038275672897854,0,2782,0,False,False,udp,30,20251006,043423_361350
9.00013,10.000298,1.000167965888977,3746092,29963703.11996841,0.905349222098274,0,2779,0,False,False,udp,30,20251006,043423_361350
10.000298,11.000194,0.999895989894867,3797316,30381688.002563268,0.39897821589459975,0,2817,0,False,False,udp,30,20251006,043423_361350
11.000194,12.000148,0.9999539852142334,3705652,29646580.181035742,1.0729641416640678,0,2749,0,False,False,udp,30,20251006,043423_361350
12.000148,13.000146,0.9999979734420776,3750136,30001148.79906578,1.00236779068727,0,2782,0,False,False,udp,30,20251006,043423_361350
13.000146,14.000014,0.9998679757118225,3764964,30123689.058605243,0.589531518769749,0,2793,0,False,False,udp,30,20251006,043423_361350
14.000014,15.000168,1.0001540184020996,3735308,29877862.259396657,1.0105857611679132,0,2771,0,False,False,udp,30,20251006,043423_361350
15.000168,16.00021,1.0000419616699219,3750136,29999829.1570712,1.0114816999663319,0,2782,0,False,False,udp,30,20251006,043423_361350
16.00021,17.000203,0.9999930262565613,3793272,30346387.627921607,0.4066548140015547,0,2814,0,False,False,udp,30,20251006,043423_361350
17.000203,18.000012,0.9998090267181396,3739352,29920530.021813266,0.554359971479758,0,2774,0,False,False,udp,30,20251006,043423_361350
18.000012,19.000204,1.0001920461654663,3731264,29844380.501164034,0.5059690558144396,0,2768,0,False,False,udp,30,20251006,043423_361350
19.000204,20.000193,0.9999889731407166,3735308,29882793.51335907,1.0477648975715943,0,2771,0,False,False,udp,30,20251006,043423_361350
