start,end,seconds,bytes,bits_per_second,jitter_ms,lost_packets,packets,lost_percent,omitted,sender,host_total,host_user,host_system,remote_total,remote_user,remote_system,flow_type,target_rate_mbps,date,time
0.0,1.000159,1.0001590251922607,3619380,28950436.151325,0.40796400595830556,0,2685,0,False,False,4.981276298856763,1.7017232225115986,3.2795728913581477,0.574487,0.057461,0.517026,udp,30,20250625,205003_756916
1.000159,2.000083,0.9999240040779114,3720480,29766102.102376252,0.741643142389544,0,2760,0,False,False,4.981276298856763,1.7017232225115986,3.2795728913581477,0.574487,0.057461,0.517026,udp,30,20250625,205003_756916
2.000083,3.000123,1.000040054321289,3725872,29805782.149625506,0.40418771441464413,0,2764,0,False,False,4.981276298856763,1.7017232225115986,3.2795728913581477,0.574487,0.057461,0.517026,udp,30,20250625,205003_756916
3.000123,4.000066,0.9999430179595947,3828320,30628305.26332806,0.06485413532558203,0,2840,0,False,False,4.981276298856763,1.7017232225115986,3.2795728913581477,0.574487,0.057461,0.517026,udp,30,20250625,205003_756916
4.000066,5.000083,1.0000170469284058,3738004,29903522.236797348,0.6093383567874644,0,2773,0,False,False,4.981276298856763,1.7017232225115986,3.2795728913581477,0.574487,0.057461,0.517026,udp,30,20250625,205003_756916
5.000083,6.000124,1.0000410079956055,3760920,30086126.228267845,0.08773564702850993,0,2790,0,False,False,4.981276298856763,1.7017232225115986,3.2795728913581477,0.574487,0.057461,0.517026,udp,30,20250625,205003_756916
6.000124,7.000025,0.999900996685028,3716436,29734431.80731773,0.6273436657143134,0,2757,0,False,False,4.981276298856763,1.7017232225115986,3.2795728913581477,0.574487,0.057461,0.517026,udp,30,20250625,205003_756916
7.000025,8.000106,1.000080943107605,3763616,30106491.087052334,0.11816604075271925,0,2792,0,False,False,4.981276298856763,1.7017232225115986,3.2795728913581477,0.574487,0.057461,0.517026,udp,30,20250625,205003_756916
8.000106,9.000062,0.9999560117721558,3721828,29775933.790559854,0.716339250080122,0,2761,0,False,False,4.981276298856763,1.7017232225115986,3.2795728913581477,0.574487,0.057461,0.517026,udp,30,20250625,205003_756916
9.000062,10.000154,1.0000920295715332,3805404,30440430.580216415,0.08574463139245515,0,2823,0,False,False,4.981276298856763,1.7017232225115986,3.2795728913581477,0.574487,0.057461,0.517026,udp,30,20250625,205003_756916
