start,end,seconds,bytes,bits_per_second,jitter_ms,lost_packets,packets,lost_percent,omitted,sender,host_total,host_user,host_system,remote_total,remote_user,remote_system,flow_type,target_rate_mbps,date,time
0.0,1.000132,1.0001319646835327,3723176,29781477.896694228,0.5565664036909548,0,2762,0,False,False,5.334799385579135,1.440980272060593,3.89380916563847,0.9607441895392933,0.098871500801677,0.8618726887376164,udp,30,20251129,063226_827287
1.000132,2.000215,1.0000829696655273,3751484,30009382.13160186,0.389198560460727,0,2783,0,False,False,5.334799385579135,1.440980272060593,3.89380916563847,0.9607441895392933,0.098871500801677,0.8618726887376164,udp,30,20251129,063226_827287
2.000215,3.000086,0.999871015548706,3762268,30102026.693395883,0.5118082287740585,0,2791,0,False,False,5.334799385579135,1.440980272060593,3.89380916563847,0.9607441895392933,0.098871500801677,0.8618726887376164,udp,30,20251129,063226_827287
3.000086,4.000204,1.0001180171966553,3746092,29965199.591147035,0.4616453878459772,0,2779,0,False,False,5.334799385579135,1.440980272060593,3.89380916563847,0.9607441895392933,0.098871500801677,0.8618726887376164,udp,30,20251129,063226_827287
4.000204,5.000019,0.9998149871826172,3744744,29963495.63074528,0.502160950272517,0,2778,0,False,False,5.334799385579135,1.440980272060593,3.89380916563847,0.9607441895392933,0.098871500801677,0.8618726887376164,udp,30,20251129,063226_827287
5.000019,6.000153,1.000133991241455,3767660,30137241.87354733,0.5020505146315826,0,2795,0,False,False,5.334799385579135,1.440980272060593,3.89380916563847,0.9607441895392933,0.098871500801677,0.8618726887376164,udp,30,20251129,063226_827287
6.000153,7.000204,1.0000510215759277,3744744,29956423.57605999,0.4248631618313534,0,2778,0,False,False,5.334799385579135,1.440980272060593,3.89380916563847,0.9607441895392933,0.098871500801677,0.8618726887376164,udp,30,20251129,063226_827287
7.000204,8.000207,1.0000029802322388,3717784,29742183.3613863,0.9667758696820772,0,2758,0,False,False,5.334799385579135,1.440980272060593,3.89380916563847,0.9607441895392933,0.098871500801677,0.8618726887376164,udp,30,20251129,063226_827287
8.000207,9.000089,0.9998819828033447,3774400,30198763.9734666,0.44654466659580083,0,2800,0,False,False,5.334799385579135,1.440980272060593,3.89380916563847,0.9607441895392933,0.098871500801677,0.8618726887376164,udp,30,20251129,063226_827287
9.000089,10.000224,1.0001349449157715,3756876,30050952.7767087,0.5427558250387898,0,2787,0,False,False,5.334799385579135,1.440980272060593,3.89380916563847,0.9607441895392933,0.098871500801677,0.8618726887376164,udp,30,20251129,063226_827287
