start,end,seconds,bytes,bits_per_second,jitter_ms,lost_packets,packets,lost_percent,omitted,sender,flow_type,target_rate_mbps,date,time
129.00021,130.000203,0.9999930262565613,3712392,29699343.115599185,0.5240389119519646,0,2754,0.0,False,False,udp,30,20251009,043418_782517
130.000203,131.000206,1.0000029802322388,3769008,30151974.1401146,0.4929894294530237,0,2796,0.0,False,False,udp,30,20251009,043418_782517
131.000206,132.000203,0.9999970197677612,3760920,30087449.66758748,0.47332819446038144,0,2790,0.0,False,False,udp,30,20251009,043418_782517
132.000203,133.000154,0.9999510049819946,3756876,30056480.617809046,0.47123113830499735,0,2787,0.0,False,False,udp,30,20251009,043418_782517
133.000154,134.000204,1.0000499486923218,3716436,29730003.02522617,0.7647748204351544,0,2757,0.0,False,False,udp,30,20251009,043418_782517
134.000204,135.000098,0.9998940229415894,3764964,30122904.3367924,0.43650123103149,0,2793,0.0,False,False,udp,30,20251009,043418_782517
135.000098,136.000201,1.0001029968261719,3762268,30095044.305952985,0.46140000825870414,0,2791,0.0,False,False,udp,30,20251009,043418_782517
136.000201,137.000206,1.0000050067901611,3719132,29752907.0334378,0.5549398631026702,0,2759,0.0,False,False,udp,30,20251009,043418_782517
137.000206,138.00002,0.999813973903656,3764964,30125316.094954275,0.48784332615900666,0,2793,0.0,False,False,udp,30,20251009,043418_782517
138.00002,139.000206,1.0001859664916992,3764964,30114111.78428084,0.46701956523425237,0,2793,0.0,False,False,udp,30,20251009,043418_782517
139.000206,140.00019,0.9999840259552002,3720480,29764315.45650854,0.5405029323669284,0,2760,0.0,False,False,udp,30,20251009,043418_782517
140.00019,141.000203,1.000012993812561,3787880,30302646.253094483,0.44712205401310684,0,2810,0.0,False,False,udp,30,20251009,043418_782517
141.000203,142.000202,0.9999989867210388,3742048,29936414.33393882,0.5086864064918535,0,2776,0.0,False,False,udp,30,20251009,043418_782517
142.000202,143.00021,1.0000079870224,3738004,29903793.157734208,0.5921626586179465,0,2773,0.0,False,False,udp,30,20251009,043418_782517
143.00021,144.000203,0.9999930262565613,3735308,29882672.39409054,0.753660452509186,0,2771,0.0,False,False,udp,30,20251009,043418_782517
144.000203,145.000207,1.0000040531158447,3764964,30119589.92181285,0.5002377290713723,0,2793,0.0,False,False,udp,30,20251009,043418_782517
145.000207,146.000204,0.9999970197677612,3750136,30001177.41047612,0.5019230529407597,0,2782,0.0,False,False,udp,30,20251009,043418_782517
146.000204,147.000084,0.999880015850067,3777096,30220393.96828092,0.3827300081923978,0,2802,0.0,False,False,udp,30,20251009,043418_782517
147.000084,148.000111,1.0000269412994385,3733960,29870875.239805676,0.46808758731807576,0,2770,0.0,False,False,udp,30,20251009,043418_782517
148.000111,149.000205,1.0000940561294556,3724524,29793389.74907684,0.6518309063623414,0,2763,0.0,False,False,udp,30,20251009,043418_782517
149.000205,150.000204,0.9999989867210388,3746092,29968766.366720453,0.5209584899614464,0,2779,0.0,False,False,udp,30,20251009,043418_782517
150.000204,151.000205,1.0000009536743164,3750136,30001059.388760194,0.523318263200939,0,2782,0.0,False,False,udp,30,20251009,043418_782517
151.000205,152.000203,0.9999979734420776,3779792,30238397.279863566,0.3650319498708052,0,2804,0.0,False,False,udp,30,20251009,043418_782517
152.000203,153.000208,1.0000050067901611,3756876,30054857.521635067,0.47678364561619974,0,2787,0.0,False,False,udp,30,20251009,043418_782517
153.000208,154.000205,0.9999970197677612,3750136,30001177.41047612,0.41390559928316384,0,2782,0.0,False,False,udp,30,20251009,043418_782517
154.000205,155.000203,0.9999979734420776,3716436,29731548.252704654,0.793243486520039,0,2757,0.0,False,False,udp,30,20251009,043418_782517
155.000203,156.00018,0.9999769926071167,3764964,30120404.991991457,0.4963529547786728,0,2793,0.0,False,False,udp,30,20251009,043418_782517
156.00018,157.00021,1.0000300407409668,3731264,29849215.307454888,0.5503946667757826,0,2768,0.0,False,False,udp,30,20251009,043418_782517
157.00021,158.000203,0.9999930262565613,3779792,30238546.875867873,0.47707146904784486,0,2804,0.0,False,False,udp,30,20251009,043418_782517
158.000203,159.000205,1.0000020265579224,3750136,30001027.201180648,0.4735095671613102,0,2782,0.0,False,False,udp,30,20251009,043418_782517
159.000205,160.000208,1.0000029802322388,3758224,30065702.397224434,0.4189913085883511,0,2788,0.0,False,False,udp,30,20251009,043418_782517
160.000208,161.000211,1.0000029802322388,3716436,29731399.393525023,0.7891572603165123,0,2757,0.0,False,False,udp,30,20251009,043418_782517
161.000211,162.000206,0.999994993209839,3775748,30206135.2357807,0.48059241223814236,0,2801,0.0,False,False,udp,30,20251009,043418_782517
162.000206,163.000206,1.0,3738004,29904032.0,0.6989606296897395,0,2773,0.0,False,False,udp,30,20251009,043418_782517
163.000206,164.000199,0.9999930262565613,3735308,29882672.39409054,0.7729227179006966,0,2771,0.0,False,False,udp,30,20251009,043418_782517
164.000199,165.000162,0.9999629855155945,3764964,30120826.906877827,0.4934588145992825,0,2793,0.0,False,False,udp,30,20251009,043418_782517
