start,end,seconds,bytes,bits_per_second,jitter_ms,lost_packets,packets,lost_percent,omitted,sender,host_total,host_user,host_system,remote_total,remote_user,remote_system,flow_type,target_rate_mbps,date,time
0.0,1.000112,1.0001120567321777,2515002,20117761.6693686,0.7954008475042575,221,2020,10.94059405940594,False,False,4.765065869324022,1.6272935948523364,3.1377722744716863,0.08362,0.001748,0.081875,udp,20,20250123,090153_602604
1.000112,2.000285,1.0001729726791382,2344446,18752324.360215344,0.22074499388468174,18,1695,1.0619469026548674,False,False,4.765065869324022,1.6272935948523364,3.1377722744716863,0.08362,0.001748,0.081875,udp,20,20250123,090153_602604
2.000285,3.000148,0.999863028526306,2331864,18657467.54082446,2.6912451079595208,75,1743,4.3029259896729775,False,False,4.765065869324022,1.6272935948523364,3.1377722744716863,0.08362,0.001748,0.081875,udp,20,20250123,090153_602604
3.000148,4.000289,1.0001410245895386,2624046,20989407.977355335,4.123092522221522,7,1884,0.37154989384288745,False,False,4.765065869324022,1.6272935948523364,3.1377722744716863,0.08362,0.001748,0.081875,udp,20,20250123,090153_602604
4.000289,5.000152,0.999863028526306,2412948,19306228.402555767,2.857102768732988,21,1747,1.2020606754436176,False,False,4.765065869324022,1.6272935948523364,3.1377722744716863,0.08362,0.001748,0.081875,udp,20,20250123,090153_602604
5.000152,6.000113,0.999961018562317,2584902,20680022.13699422,0.4869914526878784,16,1865,0.8579088471849866,False,False,4.765065869324022,1.6272935948523364,3.1377722744716863,0.08362,0.001748,0.081875,udp,20,20250123,090153_602604
6.000113,7.000151,1.0000380277633667,2252178,18016738.86371785,4.72454543994374,4,1615,0.2476780185758514,False,False,4.765065869324022,1.6272935948523364,3.1377722744716863,0.08362,0.001748,0.081875,udp,20,20250123,090153_602604
7.000151,8.000284,1.0001330375671387,2670180,21358598.504017536,0.2905047951674846,57,1967,2.8978139298424,False,False,4.765065869324022,1.6272935948523364,3.1377722744716863,0.08362,0.001748,0.081875,udp,20,20250123,090153_602604
8.000284,9.000254,0.999970018863678,2454888,19639692.82030777,2.6318290069836836,0,1756,0.0,False,False,4.765065869324022,1.6272935948523364,3.1377722744716863,0.08362,0.001748,0.081875,udp,20,20250123,090153_602604
9.000254,10.000203,0.9999489784240723,2235402,17884128.47641896,0.23921487003123343,118,1717,6.87245195107746,False,False,4.765065869324022,1.6272935948523364,3.1377722744716863,0.08362,0.001748,0.081875,udp,20,20250123,090153_602604
