start,end,seconds,bytes,bits_per_second,jitter_ms,lost_packets,packets,lost_percent,omitted,sender,flow_type,target_rate_mbps,date,time
0.0,1.000201,1.0002009868621826,3760920,30081314.051078543,0.4890849560642086,0,2790,0.0,False,False,udp,30,20250927,043422_188299
1.000201,2.000205,1.0000040531158447,3743396,29947046.621150836,0.3934551621047427,0,2777,0.0,False,False,udp,30,20250927,043422_188299
2.000205,3.000206,1.0000009536743164,3750136,30001059.388760194,0.39041429557688584,0,2782,0.0,False,False,udp,30,20250927,043422_188299
3.000206,4.000206,1.0,3750136,30001088.0,0.3896010198046884,0,2782,0.0,False,False,udp,30,20250927,043422_188299
4.000206,5.000206,1.0,3750136,30001088.0,0.38616411605877915,0,2782,0.0,False,False,udp,30,20250927,043422_188299
5.000206,6.000201,0.999994993209839,3742048,29936533.88594332,0.4274623775466347,0,2776,0.0,False,False,udp,30,20250927,043422_188299
6.000201,7.000205,1.0000040531158447,3758224,30065670.14035597,0.47716208203761723,0,2788,0.0,False,False,udp,30,20250927,043422_188299
7.000205,8.000204,0.9999989867210388,3750136,30001118.399502087,0.4930522655588681,0,2782,0.0,False,False,udp,30,20250927,043422_188299
8.000204,9.000205,1.0000009536743164,3748788,29990275.39904461,0.528918210847722,0,2781,0.0,False,False,udp,30,20250927,043422_188299
9.000205,10.000206,1.0000009536743164,3750136,30001059.388760194,0.5205879884541034,0,2782,0.0,False,False,udp,30,20250927,043422_188299
10.000206,11.000182,0.9999759793281555,3750136,30001808.66360065,0.6169136466147764,0,2782,0.0,False,False,udp,30,20250927,043422_188299
11.000182,12.000166,0.9999840259552002,3750136,30001567.246379256,0.40281285838718833,0,2782,0.0,False,False,udp,30,20250927,043422_188299
12.000166,13.000203,1.0000369548797607,3750136,29999979.354370136,0.40733206443157743,0,2782,0.0,False,False,udp,30,20250927,043422_188299
13.000203,14.000203,1.0,3750136,30001088.0,0.416756413230678,0,2782,0.0,False,False,udp,30,20250927,043422_188299
14.000203,15.000185,0.9999819993972778,3750136,30001628.0473875,0.39857017094330577,0,2782,0.0,False,False,udp,30,20250927,043422_188299
15.000185,16.000206,1.000020980834961,3750136,30000458.56533009,0.4411245729043027,0,2782,0.0,False,False,udp,30,20250927,043422_188299
16.000206,17.000184,0.999978005886078,3760920,30088021.759378266,0.509549568207139,0,2790,0.0,False,False,udp,30,20250927,043422_188299
17.000184,18.000206,1.000022053718567,3739352,29914156.2816162,0.49295261373554944,0,2774,0.0,False,False,udp,30,20250927,043422_188299
18.000206,19.000155,0.9999489784240723,3719132,29754574.12526293,0.6139266442668222,0,2759,0.0,False,False,udp,30,20250927,043422_188299
19.000155,20.000198,1.0000430345535278,3779792,30237034.76270898,0.5269132367043585,0,2804,0.0,False,False,udp,30,20250927,043422_188299
20.000198,21.000303,1.0001050233840942,3615336,28919650.76041032,0.6694894367580413,0,2682,0.0,False,False,udp,30,20250927,043422_188299
21.000303,22.000215,0.9999120235443115,3884936,31082222.5037708,0.4221534449530906,0,2882,0.0,False,False,udp,30,20250927,043422_188299
22.000215,23.000204,0.9999889731407166,3750136,30001418.821423646,0.513618937503057,0,2782,0.0,False,False,udp,30,20250927,043422_188299
23.000204,24.000183,0.999979019165039,3750136,30001717.4610826,0.49944310556950583,0,2782,0.0,False,False,udp,30,20250927,043422_188299
24.000183,25.000207,1.0000239610672,3750136,30000369.15913856,0.5042734190437076,0,2782,0.0,False,False,udp,30,20250927,043422_188299
25.000207,26.000161,0.9999539852142334,3760920,30088744.5271334,0.4175462854406012,0,2790,0.0,False,False,udp,30,20250927,043422_188299
26.000161,27.000209,1.000048041343689,3739352,29913378.921082355,0.476902956830309,0,2774,0.0,False,False,udp,30,20250927,043422_188299
27.000209,28.000198,0.9999889731407166,3750136,30001418.821423646,0.49515769923321473,0,2782,0.0,False,False,udp,30,20250927,043422_188299
28.000198,29.000153,0.9999549984931946,3748788,29991653.66960672,0.6395165783005108,0,2781,0.0,False,False,udp,30,20250927,043422_188299
29.000153,30.000157,1.0000040531158447,3732612,29860774.97081983,0.706222681262791,0,2769,0.0,False,False,udp,30,20250927,043422_188299
30.000157,31.000096,0.9999390244483948,3750136,30002917.444440942,0.6186048253853577,0,2782,0.0,False,False,udp,30,20250927,043422_188299
31.000096,32.000204,1.000108003616333,3751484,30008630.95933519,0.4401093542445367,12,2795,0.4293381037567084,False,False,udp,30,20250927,043422_188299
32.000204,33.000166,0.9999619722366333,3750136,30002228.917661753,0.4092452184366792,0,2782,0.0,False,False,udp,30,20250927,043422_188299
